"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2023,F,12,Branislav Terzic,TAM,22.0,32.625,13.375,4.5,7.875,0.71,0.75,1.875,0.4775,3.75,4.125,1.1125,1.875,6.875,8.75,1.5,0.875,0.375,1.75,4.0,2011,F,"6-5","185",KK Tamis,Belgrade,"2021 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,G,48,Danilo Labovic,BEO,28.0,13.75,3.125,1.125,2.625,0.54125,0.25,1.0,0.3575,0.5,0.875,0.79,0.375,1.0,1.25,1.875,0.5,0.0,1.0,2.25,2011,G,"6-3",-,Radnicki 1950 Kragujevac,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,36,Danilo Labovic,BEO,26.0,11.5,3.25,1.25,3.125,0.47375,0.5,1.875,0.32875,0.375,0.375,1.09375,0.375,1.0,1.25,0.75,0.25,0.0,0.75,2.625,2011,G,"6-3",-,Radnicki 1950 Kragujevac,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,8,Stefan Matovic,SLO,31.0,33.0,16.0,5.75,12.5,0.57875,0.625,3.375,0.25,3.875,5.625,0.8425,2.0,7.5,9.5,4.25,1.0,1.0,3.0,4.125,2011,F,"6-7","187",KK Sloga,Kraljevo,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,7,Stefan Matovic,SLO,16.0,29.25,15.625,4.875,10.25,0.60125,1.0,3.5,0.34125,4.875,7.125,0.85125,1.625,6.0,7.625,2.75,0.75,0.375,2.875,3.125,2011,F,"6-7","187",KK Sloga,Kraljevo,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,11,Milic Blagojevic,KKKO,18.0,31.5,14.625,5.125,10.5,0.60875,0.5,2.875,0.21375,3.875,6.125,0.795,1.125,5.125,6.125,2.875,1.125,0.625,2.125,4.0,2011,F,"6-5","194",Radnicki 1950 Kragujevac,Kragujevac,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,17,Djorde Bozic,SLOB,32.0,34.375,13.125,4.0,9.375,0.52875,2.0,5.5,0.4575,3.125,4.375,0.9125,1.0,3.625,4.75,2.25,1.0,0.5,1.75,3.875,2011,F,"6-5",-,KK Sloboda Uzice,Uzice,"2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,18,Djorde Bozic,SLOB,30.0,28.625,10.125,2.875,7.125,0.51125,1.25,4.0,0.3775,3.0,3.75,1.025,1.125,2.625,3.75,0.875,1.0,0.125,1.25,3.75,2011,F,"6-5",-,KK Sloboda Uzice,Uzice,"2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,18,Ziga Jurcek,SWIS,29.0,30.5,13.0,4.5,10.875,0.50875,1.875,6.0,0.39625,2.25,3.0,0.92875,0.875,3.125,4.0,3.0,1.75,0.125,2.75,3.25,2011,F,"6-4","192",KK Vrsac Swisslion,Ljubljana,"2020 NBA Draft, Undrafted",Slovenia,Serbian KLS
2023,F,9,Ziga Jurcek,SWIS,28.0,28.875,14.25,4.875,11.625,0.5225,2.875,7.75,0.47,1.625,2.625,0.7975,1.0,2.625,3.625,3.0,1.125,0.0,1.625,2.75,2011,F,"6-4","192",KK Vrsac Swisslion,Ljubljana,"2020 NBA Draft, Undrafted",Slovenia,Serbian KLS
2022,F,29,Nikola Pavic,MET,22.0,21.5,8.125,2.625,6.0,0.56,0.625,2.5,0.34875,2.0,3.75,0.68125,1.875,2.625,4.5,0.875,0.625,0.375,1.25,3.25,2011,F,"6-6","176",KK Sloga,Belgrade,"2021 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,38,Uros Banjac,NOV,29.0,14.125,5.125,2.0,4.25,0.58125,0.75,2.5,0.35125,0.5,0.875,0.79,0.75,1.5,2.25,0.5,0.75,0.125,0.375,2.25,2011,GF,"6-5",-,KK Vojvodina Novi Sad,"","2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,17,Uros Banjac,NOV,31.0,34.0,11.125,4.0,8.0,0.62125,1.125,3.125,0.4275,2.125,3.0,0.895,1.5,3.5,5.0,1.625,1.375,0.0,1.375,2.75,2011,GF,"6-5",-,KK Vojvodina Novi Sad,"","2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,39,Duro Dautovic,RADN,20.0,12.875,3.875,1.625,3.375,0.57875,0.375,1.5,0.32625,0.375,0.5,0.9375,0.875,1.0,1.875,1.25,0.5,0.25,0.625,2.125,2011,F,"6-5",-,Radnicki 1950 Kragujevac,"","2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,40,Petar Bogicevic,SLOB,11.0,14.0,3.875,1.25,3.0,0.52875,0.375,1.0,0.41625,1.0,1.625,0.80375,0.5,0.75,1.25,3.125,0.375,0.0,1.75,2.125,2011,F,"6-4",-,KK Sloboda Uzice,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,24,Petar Bogicevic,SLOB,30.0,24.0,8.625,3.375,6.5,0.645,0.75,2.125,0.475,1.125,1.75,0.81375,0.5,1.5,2.0,3.875,1.125,0.0,2.875,2.75,2011,F,"6-4",-,KK Sloboda Uzice,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,41,Nikola Saranovic,FMP,2.0,27.75,3.75,1.25,3.75,0.41625,0.0,1.25,0.0,1.25,1.25,1.25,1.25,1.875,3.125,3.75,0.0,0.0,3.75,3.75,2011,F,"6-7","190",FMP Beograd,Belgrade,"2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,40,Nikola Saranovic,FMP,10.0,31.125,6.5,2.25,5.625,0.5,0.625,2.875,0.27125,1.375,2.0,0.86,0.375,3.375,3.75,3.5,1.5,0.125,2.25,3.125,2011,F,"6-7","190",FMP Beograd,Belgrade,"2025 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,44,Luka Aksentijevic,SLOB,26.0,12.75,1.875,0.75,2.125,0.42625,0.125,0.875,0.20875,0.375,0.375,1.09375,0.625,1.625,2.25,1.375,0.875,0.0,0.75,1.875,2011,GF,"6-5",-,KK Sloboda Uzice,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,45,Luka Aksentijevic,SLOB,30.0,22.0,4.0,1.5,3.75,0.505,0.375,1.75,0.29125,0.625,0.75,0.92125,0.75,2.875,3.625,2.25,1.75,0.375,1.25,3.0,2011,GF,"6-5",-,KK Sloboda Uzice,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,1,Andrija Bojic,ZEM,32.0,34.625,25.5,9.75,17.5,0.69875,0.625,2.25,0.335,5.375,7.75,0.8825,3.25,4.75,8.0,1.0,0.5,1.625,1.75,2.875,2011,F,"6-8","194",KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,5,Andrija Bojic,SPAR,25.0,26.625,18.25,7.0,11.375,0.77125,0.125,0.625,0.3125,4.125,5.625,0.9075,2.375,3.375,5.75,1.25,0.125,1.25,1.125,2.5,2011,F,"6-8","194",KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,12,Danilo Tasic,FMP,2.0,32.0,15.625,4.375,11.25,0.48625,0.625,3.125,0.25,6.25,8.125,0.96125,1.875,6.25,8.125,3.75,1.25,0.0,3.125,2.5,2011,F,"6-10","231",KK Borac Cacak,Nis,"2015 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,33,Dragomir Jovic,ZDRA,24.0,21.875,7.875,3.375,7.0,0.60125,0.375,1.375,0.28875,0.875,1.625,0.625,0.625,2.875,3.5,1.875,1.0,0.125,1.75,2.25,2011,G,"6-3",-,KK Zdravlje Leskovac,"","2016 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,F,37,Marko Vukcevic,DUN,27.0,22.0,6.0,2.125,5.75,0.47,0.875,3.0,0.34625,0.875,1.125,0.9,0.75,1.75,2.5,1.0,0.5,0.375,1.125,2.0,2011,F,"6-8",-,OKK Beograd,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,37,Marko Vukcevic,BEO,29.0,19.25,5.5,1.875,4.75,0.48875,0.75,2.625,0.34875,1.125,1.5,0.95625,1.125,1.375,2.5,1.0,0.375,0.375,0.5,2.125,2011,F,"6-8",-,OKK Beograd,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,39,Petar Zivojinovic,ZEM,27.0,15.875,5.5,2.375,4.25,0.68625,0.25,1.125,0.25,0.625,1.125,0.72875,1.125,2.875,3.875,1.125,0.625,0.5,0.75,2.0,2011,F,"6-7",-,KK Mladost Admiral Zemun,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,22,Petar Zivojinovic,ZEM,27.0,28.875,11.375,4.375,9.5,0.57875,0.75,2.875,0.34875,1.75,2.75,0.805,0.875,4.0,4.875,1.5,0.875,0.875,2.25,2.625,2011,F,"6-7",-,KK Mladost Admiral Zemun,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2022,F,49,Vuk Dobrasinovic,DUN,10.0,7.375,1.375,0.375,1.375,0.34125,0.125,0.5,0.3125,0.5,0.875,0.71375,0.125,0.5,0.625,0.25,0.25,0.0,0.375,0.625,2011,G,"6-8","200",Radnicki 1950 Kragujevac,Belgrade,"2024 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,42,Vuk Dobrasinovic,ZEM,25.0,21.375,5.75,2.125,4.5,0.59,0.375,1.25,0.33625,1.25,2.0,0.80125,1.0,2.25,3.25,1.0,0.625,0.375,1.125,2.25,2011,G,"6-8","200",Radnicki 1950 Kragujevac,Belgrade,"2024 NBA Draft Eligible",Serbia,Serbian KLS
2022,C,15,Lazar Lugic,TAM,23.0,29.625,12.875,4.5,11.0,0.51375,1.25,4.375,0.355,2.625,4.125,0.79,1.25,5.375,6.75,2.25,0.875,0.5,2.125,4.25,2011,C,"6-10","220",KK Joker Sombor,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,13,Lazar Lugic,TAM,29.0,33.125,13.75,4.75,10.125,0.5825,1.75,4.875,0.4575,2.625,3.75,0.87625,1.0,4.875,5.875,2.375,1.25,0.25,2.625,3.5,2011,C,"6-10","220",KK Joker Sombor,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,C,18,Vasilije Vucetic,NOV,26.0,21.625,10.25,3.75,7.75,0.6175,0.625,2.375,0.3575,2.0,2.875,0.875,1.75,2.625,4.375,0.875,0.625,0.625,1.25,3.25,2011,C,"6-10","235",KK Vojvodina Novi Sad,Vrbas,"2018 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,C,19,Vojin Medarevic,DYNA,30.0,26.375,9.875,3.625,7.875,0.56875,1.25,3.5,0.44625,1.5,1.75,1.04625,2.375,5.375,7.75,1.25,0.75,0.625,1.375,3.75,2011,C,"6-9",-,KK Spartak Subotica,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2023,C,7,Vojin Medarevic,DYNA,30.0,31.625,16.125,5.875,10.625,0.68875,2.0,4.625,0.53625,2.375,3.125,0.95375,3.125,6.25,9.375,1.375,0.875,0.375,1.875,3.375,2011,C,"6-9",-,KK Spartak Subotica,"","2024 NBA Draft Eligible",Serbia,Serbian KLS
2022,C,21,Stefan Andrejevic,KKKO,20.0,19.375,9.875,3.875,6.75,0.72375,0.0,0.0,0.0,2.125,3.5,0.75,1.25,2.375,3.5,1.25,0.375,0.375,1.75,3.25,2011,C,"6-9","210",OKK Novi Pazar,Pristina,"2015 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,C,23,Ognen Kuzmic,ZVE,5.0,16.75,9.5,4.25,6.5,0.8175,0.0,0.0,0.0,1.0,1.75,0.71375,3.0,1.75,4.75,0.5,0.25,0.25,1.5,2.0,2011,C,"7-1","251",FMP Beograd,Doboj,"2012 Rnd 2 Pick 22",Bosnia and HerzegovinaSerbia,Serbian KLS
2022,C,24,Aleksa Kojadinovic,KKKO,30.0,24.0,9.5,3.875,5.5,0.87125,0.0,0.25,0.20875,1.75,2.5,0.875,1.375,2.125,3.5,1.375,0.625,0.5,1.5,4.375,2011,C,"6-9",-,KK Tamis,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,28,Aleksa Kojadinovic,TAM,27.0,23.125,7.0,2.5,4.875,0.64875,0.0,0.375,0.17875,1.75,2.75,0.8125,1.75,1.75,3.625,1.0,0.375,0.25,2.125,3.625,2011,C,"6-9",-,KK Tamis,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,C,25,Dusan Stojicic,KKKO,22.0,19.0,9.125,3.625,5.75,0.78,0.25,0.75,0.48125,1.625,2.375,0.88375,1.875,3.125,5.0,1.0,0.625,0.125,1.625,3.75,2011,FC,"6-9",-,Zlatibor Cajetina,Novi Sad,"2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,4,Dusan Stojicic,KKKO,30.0,33.875,16.375,6.25,10.875,0.71375,0.875,2.875,0.38625,3.125,4.875,0.795,2.5,6.375,8.875,1.375,0.625,0.875,2.375,3.0,2011,FC,"6-9",-,Zlatibor Cajetina,Novi Sad,"2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2022,C,34,Cedomir Matic,SLOB,26.0,12.5,4.0,1.625,3.25,0.61625,0.375,1.0,0.41625,0.375,0.875,0.625,0.875,1.75,2.5,1.0,0.25,0.0,0.75,1.875,2011,FC,"6-9",-,KK Mladost Admiral Zemun,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,C,32,Cedomir Matic,SLOB,30.0,15.875,4.5,1.5,3.875,0.47875,0.25,1.0,0.35,1.25,1.75,0.8925,1.0,2.125,3.0,1.125,0.25,0.25,1.25,2.25,2011,FC,"6-9",-,KK Mladost Admiral Zemun,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,2,Nikola Topic,BEO,19.0,37.875,22.25,8.0,14.5,0.69,2.0,5.5,0.46625,4.25,4.875,1.06625,1.0,3.625,4.75,6.625,1.875,0.0,4.0,3.5,2011,G,"6-6","200",KK Mega Bemax,Novi Sad,"2027 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,17,Trey Pulliam,C94,22.0,32.25,13.625,5.5,11.875,0.57375,0.625,3.0,0.2825,2.0,2.75,0.9375,0.375,3.125,3.625,5.0,1.5,0.125,2.875,4.0,2011,GF,"6-3","180",KK Cacak 94,Bryan (TX),"2022 NBA Draft, Undrafted",United States,Serbian KLS
2023,G,22,Radenko Pilcevic,C94,17.0,30.0,11.125,3.5,9.875,0.43875,2.0,6.875,0.37625,2.125,2.5,1.06625,0.375,3.5,3.875,4.25,1.75,0.0,2.25,3.25,2011,G,"6-2","187",KK Cacak 94,Gornji Milanovac,"2008 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,G,39,Milos Gavrilovic,ZDRA,16.0,6.25,1.25,0.375,1.5,0.32875,0.25,0.75,0.375,0.25,0.25,1.25,0.25,0.125,0.375,0.25,0.375,0.0,0.5,1.0,2011,GF,"6-4",-,KK Zdravlje Leskovac,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,42,Muhamed Salihovic,PAZ,11.0,3.5,0.625,0.25,0.875,0.3125,0.0,0.25,0.0,0.125,0.5,0.3125,0.25,0.5,0.625,0.625,0.0,0.0,0.75,0.625,2011,G,"6-0",-,OKK Novi Pazar,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,7,Terry Armstrong,ZEM,20.0,35.875,18.875,7.875,14.125,0.7,0.375,1.375,0.34125,2.75,5.125,0.67125,0.875,3.75,4.625,3.5,1.625,1.0,2.875,3.375,2011,G,"6-8","185",KK Metalac Valjevo,Flint (MI),"2020 NBA Draft, Undrafted",United States,Serbian KLS
2023,G,16,Nemanja Nedovic,ZVE,2.0,25.875,15.0,5.0,8.75,0.71375,1.875,3.75,0.625,3.125,3.125,1.25,0.625,1.25,1.875,3.75,1.25,0.0,1.875,3.125,2011,G,"6-3","192",KK Crvena Zvezda,Nova Varos,"2013 Rnd 1 Pick 30",Serbia,Serbian KLS
2023,G,25,Nikola Pesakovic,NOV,27.0,22.375,10.875,4.25,9.375,0.575,1.375,3.875,0.43625,0.875,1.625,0.71375,0.5,1.5,2.0,3.0,1.375,0.0,1.625,2.375,2011,G,"6-4","185",KK Cacak 94,Cacak,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,G,37,Aleksa Jugovic,SPAR,29.0,17.875,6.875,2.25,5.625,0.49625,1.0,3.25,0.4,1.375,1.5,1.11125,0.25,1.25,1.5,2.375,0.875,0.0,0.875,1.25,2011,G,"6-3","185",KK Joker Sombor,Leskovac,"2018 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,G,39,Aleksandar Ponjavic,ZLAT,34.0,26.0,6.875,2.375,6.375,0.47125,0.875,3.125,0.3425,1.125,1.75,0.81625,1.375,5.0,6.375,2.75,0.875,0.125,1.25,3.0,2011,GF,"6-4","190",KK Dynamic,Gornji Milanovac,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,G,49,Marko Mihailovic,TAM,24.0,13.375,2.5,0.875,2.625,0.425,0.125,0.875,0.15625,0.625,1.0,0.72375,0.25,0.875,1.125,1.25,0.5,0.0,1.25,2.375,2011,G,"6-3",-,KK Tamis,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,G,52,Mihajlo Disic,SWIS,15.0,4.125,1.0,0.375,1.125,0.44625,0.125,0.625,0.3125,0.0,0.0,0.0,0.25,0.625,0.875,0.375,0.0,0.0,0.375,0.375,2011,G,"6-3",-,KK Vrsac Swisslion,"","2028 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,1,Brano Dukanovic,ZLAT,32.0,36.25,20.625,7.0,14.625,0.59625,2.0,6.0,0.41125,4.75,5.375,1.08875,0.625,2.375,3.125,4.25,1.0,0.125,3.0,2.5,2011,F,"6-5","190",Zlatibor Cajetina,Belgrade,"2017 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,14,Sava Lesic,BOR,3.0,28.625,12.875,5.375,11.625,0.58,0.0,2.125,0.0,2.125,5.875,0.44625,3.375,7.125,10.375,5.875,1.625,0.375,3.75,3.375,2011,F,"6-9","220",KK Metalac Valjevo,Knin,"2010 NBA Draft, Undrafted",CroatiaSerbia,Serbian KLS
2023,F,16,Aleksandar Sokolovic,SPAR,36.0,29.75,11.5,4.5,8.75,0.6375,1.625,3.875,0.5175,1.0,1.375,0.865,0.5,3.5,4.0,5.875,1.5,0.0,2.25,3.5,2011,GF,"6-5","192",KK Spartak Subotica,Subotica,"2015 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,20,Timotej Malovec,BEO,34.0,28.25,9.375,3.625,7.75,0.58375,1.0,3.125,0.41125,1.125,1.75,0.7975,1.875,2.625,4.5,1.625,0.875,0.75,1.0,3.875,2011,G,"6-5","178",KK Mega Bemax,"","2026 NBA Draft Eligible",Slovakia,Serbian KLS
2023,F,25,Marjko Gutalj,PAZ,29.0,21.375,8.5,3.625,5.75,0.78375,0.25,0.75,0.46875,1.0,2.125,0.56125,2.25,3.25,5.5,1.0,0.375,0.25,1.25,3.5,2011,F,"6-7",-,OKK Novi Pazar,"","2022 NBA Draft, Undrafted",Slovenia,Serbian KLS
2023,F,31,Vuk Gugovic,C94,23.0,18.125,5.875,1.875,5.5,0.42875,0.75,3.5,0.25375,1.25,1.75,0.9375,0.75,1.625,2.375,0.875,0.75,0.0,0.625,2.625,2011,F,"6-6",-,KK Cacak 94,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,33,Asim Dulovic,BEO,24.0,13.625,5.125,1.875,4.375,0.5275,0.875,2.25,0.455,0.625,0.875,1.01625,0.625,1.0,1.625,0.5,0.75,0.125,0.75,1.5,2011,F,"6-6",-,KK Mega Bemax,"","2027 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,35,Ognjen Matovic,FMP,10.0,18.125,4.625,1.875,4.0,0.58625,0.375,1.0,0.46875,0.5,0.625,1.0,0.5,1.375,1.875,1.375,0.625,0.125,1.5,3.0,2011,F,"6-3",-,FMP Beograd,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,38,Marko Krstic,TAM,16.0,8.375,2.25,0.875,1.75,0.625,0.375,1.125,0.3575,0.125,0.125,1.25,0.75,0.875,1.625,0.125,0.0,0.125,0.375,1.125,2011,F,"6-7",-,KK Tamis,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,40,Bosko Corbic,ZLAT,24.0,7.625,1.875,0.75,1.25,0.78125,0.0,0.125,0.0,0.25,0.375,0.8925,0.625,0.625,1.125,0.375,0.0,0.0,0.125,0.75,2011,GF,"6-5","210",Zlatibor Cajetina,Uzice,"2017 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,42,Andrej Paunovic,BEO,10.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,2011,F,"6-5",-,OKK Beograd,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,8,Andrej Jelavic,BEO,36.0,39.375,16.5,6.375,14.75,0.545,2.0,6.5,0.38625,1.625,2.625,0.79375,2.625,9.125,11.75,2.75,1.5,1.25,2.375,2.125,2011,C,"6-10",-,KK Mega Bemax,"","2026 NBA Draft Eligible",Croatia,Serbian KLS
2023,F,21,Aleksandar Danilovic,SPAR,31.0,28.625,11.625,3.75,8.25,0.56375,1.5,5.0,0.38,2.625,3.375,0.94125,1.0,3.0,4.0,1.125,1.375,0.375,1.0,1.75,2011,F,"6-8",-,KK Cacak 94,"","2015 NBA Draft, Undrafted",SerbiaCanada,Serbian KLS
2023,F,23,Filip Duran,ZLAT,36.0,30.625,11.125,3.875,9.375,0.51375,2.875,7.625,0.47125,0.5,1.0,0.74125,1.0,3.75,4.75,2.0,1.25,0.0,0.75,3.125,2011,F,"6-4",-,KK Metalac Valjevo,Belgrade,"2013 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,34,Stojan Dodic,SPAR,26.0,20.125,5.875,1.875,5.5,0.41625,0.875,3.25,0.34875,1.25,1.875,0.865,0.75,2.125,2.875,0.875,0.75,0.5,1.0,3.125,2011,F,"6-7",-,KK Cacak 94,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,F,46,Filip Stanojevic,NOV,21.0,8.5,1.25,0.5,1.375,0.46875,0.0,0.375,0.0,0.125,0.25,0.5,0.5,0.5,1.0,0.125,0.125,0.0,0.625,1.125,2011,F,"6-7",-,KK Vojvodina Novi Sad,"","2025 NBA Draft Eligible",Serbia,Serbian KLS
2023,F,47,Marko Zivkovic,BEO,13.0,2.75,0.625,0.25,0.25,0.83375,0.0,0.0,0.0,0.25,0.25,0.83375,0.0,0.5,0.5,0.25,0.125,0.0,0.25,0.375,2011,-,"6-7",-,OKK Beograd,"","2026 NBA Draft Eligible",Netherlands,Serbian KLS
2023,C,8,Marko Tejic,ZLAT,30.0,25.25,15.5,6.125,9.125,0.845,0.125,0.5,0.41625,3.0,5.125,0.73625,2.875,4.75,7.625,2.0,0.75,1.875,2.5,2.875,2011,F,"6-10","227",KK Spartak Subotica,Uzice,"2017 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,11,Omar Pajic,KKKO,15.0,37.25,14.25,4.875,13.25,0.45625,1.75,5.875,0.375,2.875,3.875,0.92375,1.875,4.5,6.375,2.25,0.625,0.125,2.875,3.75,2011,C,"6-9",-,KK Tamis,Mostar,"2021 NBA Draft, Undrafted",Bosnia and Herzegovina,Serbian KLS
2023,C,16,Srdjan Krsmanovic,DUN,30.0,29.75,13.0,4.75,9.125,0.65125,0.0,0.125,0.0,3.5,4.375,0.97875,2.375,3.625,6.0,1.125,0.5,0.875,1.5,3.5,2011,C,"6-9",-,KK Sloga,Cacak,"2022 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,19,Nikola Gasic,KKKO,30.0,24.375,10.0,3.375,5.875,0.7175,0.125,0.75,0.29375,3.125,4.625,0.8375,2.5,5.375,7.875,1.0,0.875,1.25,1.75,3.25,2011,C,"7-0",-,KK Cacak 94,"","2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,24,Milos Stajcic,SLO,21.0,20.75,8.375,2.75,6.125,0.57625,0.875,2.125,0.53625,1.875,2.5,0.945,1.25,3.125,4.375,0.875,0.375,0.125,1.5,2.25,2011,FC,"6-10","240",KK Cacak 94,Belgrade,"2023 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,27,Lazar Nekic,SLOB,24.0,15.875,7.5,3.125,5.75,0.6875,0.0,0.25,0.25,1.125,1.875,0.72875,1.25,2.25,3.5,0.5,0.375,0.5,1.5,2.25,2011,C,"7-0","232",OKK Beograd,Belgrade,"2022 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,31,Aleksa Milenkovic,BEO,35.0,14.0,5.375,1.875,4.0,0.56375,0.375,0.875,0.45,1.5,2.5,0.72125,1.5,2.375,3.875,0.625,0.625,0.5,1.25,3.125,2011,C,"6-8",-,KK Mega Bemax,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,C,33,Filip Radakovic,ZEM,21.0,16.75,4.375,1.25,3.625,0.43,0.5,1.5,0.4,1.375,1.875,0.9275,0.5,1.625,2.25,1.0,0.5,0.0,0.875,1.625,2011,F,"6-7",-,OKK Beograd,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
2023,C,34,Milan Pavlovic,PAZ,26.0,11.375,3.875,1.625,3.375,0.58125,0.0,0.25,0.0,0.625,1.125,0.72875,1.0,1.625,2.75,0.25,0.125,0.125,0.875,1.75,2011,C,"7-0",-,OKK Beograd,"","2020 NBA Draft, Undrafted",Serbia,Serbian KLS
2023,C,35,Filip Malesevic,DYNA,12.0,8.875,3.0,1.5,2.25,0.83375,0.0,0.25,0.0,0.125,0.125,1.25,1.5,2.25,3.75,0.25,0.25,0.375,0.375,1.25,2011,C,"7-2",-,KK Dynamic,"","2027 NBA Draft Eligible",Serbia,Serbian KLS
2023,C,40,Lazar Milosevic,ZLAT,11.0,3.5,0.5,0.25,0.75,0.3575,0.0,0.25,0.0,0.0,0.0,0.0,0.625,0.375,0.875,0.0,0.0,0.0,0.25,0.25,2011,C,"6-8",-,Zlatibor Cajetina,"","2026 NBA Draft Eligible",Serbia,Serbian KLS
